item_no,po_no,order_date,qty_ordered,qty_received,has_rcpt,open_qty,days_since_order,is_stale
ENG0025,KPO-001528,2020-03-07,18.0,18,True,0.0,2299,False
ENG0025,KPO-001615,2021-03-24,24.0,24,True,0.0,1917,False
ENG0025,KPO-002666,2025-01-29,136.0,136,True,0.0,510,False
ENG0025,KPO-002672,2025-02-06,90.0,90,True,0.0,502,False
ENG0025,KPO-002679,2025-02-08,36.0,36,True,0.0,500,False
ENG0025,KPO-002709,2025-03-14,46.0,46,True,0.0,466,False
ENG0025,KPO-002711,2025-03-15,342.0,342,True,0.0,465,False
ENG0025,KPO-002736,2025-05-03,182.0,182,True,0.0,416,False
ENG0025,KPO-002969,2025-12-13,818.0,818,True,0.0,192,False
ENG0025,KPO-003017,2026-02-24,182.0,0,True,182.0,119,False
ENG0016,SMFPO-017324,2016-12-29,92.0,92,True,0.0,3463,False
ENG0016,SMFPO-019485,2018-02-28,80.0,80,True,0.0,3037,False
ENG0016,SMFPO-020008,2018-05-21,80.0,80,True,0.0,2955,False
ENG0016,SMFPO-021772,2019-05-14,30.0,30,True,0.0,2597,False
ENG0016,SMFPO-022346,2019-10-25,20.0,20,True,0.0,2433,False
ENG0016,SMFPO-022691,2020-05-08,400.0,400,True,0.0,2237,False
ENG0016,SMFPO-023689,2021-10-28,200.0,200,True,0.0,1699,False
ENG0016,SMFPO-024607,2023-04-11,400.0,400,True,0.0,1169,False
ENG0016,SMFPO-023072,2020-11-09,60.0,60,True,0.0,2052,False
ENG0003,KPO-000105,2017-09-01,20.0,20,True,0.0,3217,False
ENG0003,KPO-000132,2017-11-09,64.0,64,True,0.0,3148,False
ENG0003,KPO-000237,2018-01-18,24.0,24,True,0.0,3078,False
ENG0003,KPO-000256,2018-01-30,10.0,10,True,0.0,3066,False
ENG0003,KPO-000282,2018-02-07,38.0,38,True,0.0,3058,False
ENG0003,KPO-000287,2018-02-13,18.0,18,True,0.0,3052,False
ENG0003,KPO-000288,2018-02-13,56.0,56,True,0.0,3052,False
ENG0003,KPO-000375,2018-03-17,54.0,54,True,0.0,3020,False
ENG0003,KPO-000548,2018-06-09,40.0,40,True,0.0,2936,False
ENG0003,KPO-000578,2018-07-02,33.0,33,True,0.0,2913,False
ENG0003,KPO-000767,2018-10-13,16.0,16,True,0.0,2810,False
ENG0003,KPO-000991,2019-01-31,75.0,75,True,0.0,2700,False
ENG0003,KPO-001104,2019-04-06,52.0,52,True,0.0,2635,False
ENG0003,KPO-001121,2019-04-13,23.0,23,True,0.0,2628,False
ENG0003,KPO-001123,2019-04-13,10.0,10,True,0.0,2628,False
ENG0003,KPO-001205,2019-05-11,26.0,26,True,0.0,2600,False
ENG0003,KPO-001206,2019-05-11,24.0,24,True,0.0,2600,False
ENG0003,KPO-001296,2019-06-22,97.0,97,True,0.0,2558,False
ENG0003,KPO-001371,2019-08-12,32.0,32,True,0.0,2507,False
ENG0003,KPO-001468,2019-11-18,22.0,22,True,0.0,2409,False
ENG0003,KPO-001573,2020-10-21,84.0,84,True,0.0,2071,False
ENG0003,KPO-001633,2021-06-19,120.0,120,True,0.0,1830,False
ENG0003,KPO-001662,2022-01-13,48.0,48,True,0.0,1622,False
ENG0003,KPO-001663,2022-01-13,106.0,106,True,0.0,1622,False
ENG0003,KPO-001689,2022-01-29,56.0,56,True,0.0,1606,False
ENG0003,KPO-001696,2022-03-03,64.0,64,True,0.0,1573,False
ENG0003,KPO-001713,2022-04-04,132.0,132,True,0.0,1541,False
ENG0003,KPO-001733,2022-05-17,28.0,28,True,0.0,1498,False
ENG0003,KPO-001768,2022-05-31,30.0,30,True,0.0,1484,False
ENG0003,KPO-001780,2022-06-01,28.0,28,True,0.0,1483,False
ENG0003,KPO-001816,2022-06-22,54.0,54,True,0.0,1462,False
ENG0003,KPO-001861,2022-07-25,100.0,100,True,0.0,1429,False
ENG0003,KPO-001914,2022-09-26,50.0,50,True,0.0,1366,False
ENG0003,KPO-001927,2022-10-17,106.0,106,True,0.0,1345,False
ENG0003,KPO-001998,2022-12-14,104.0,104,True,0.0,1287,False
ENG0003,KPO-002072,2023-02-10,50.0,50,True,0.0,1229,False
ENG0003,KPO-002104,2023-02-23,46.0,46,True,0.0,1216,False
ENG0003,KPO-002176,2023-04-18,20.0,20,True,0.0,1162,False
ENG0003,KPO-002222,2023-05-23,30.0,30,True,0.0,1127,False
ENG0003,KPO-002239,2023-06-27,200.0,200,True,0.0,1092,False
ENG0003,KPO-002322,2023-10-17,320.0,320,True,0.0,980,False
ENG0003,SMFPO-021161,2018-11-13,1.0,1,True,0.0,2779,False
ENG0003,SMFPO-024152,2022-08-23,53.0,53,True,0.0,1400,False
ENG0003,SMFPO-024191,2022-09-16,60.0,60,True,0.0,1376,False
ENG0003,SMPO-068406,2016-03-31,2.0,2,True,0.0,3736,False
ENG0003,SMPO-068407,2016-03-31,8.0,8,True,0.0,3736,False
ENG0003,SMPO-068866,2016-04-30,1.0,1,True,0.0,3706,False
ENG0003,SMPO-078614,2017-11-23,1.0,1,True,0.0,3134,False
ENG0003,SMPO-096849,2022-04-26,20.0,20,True,0.0,1519,False
ENG0003,SMPO-097495,2022-07-07,20.0,20,True,0.0,1447,False
ENG0003,SMPO-097919,2022-08-23,7.0,7,True,0.0,1400,False
ENG0003,KPO-001527,2020-03-07,290.0,290,True,0.0,2299,False
ENG0003,KPO-001548,2020-06-24,10.0,10,True,0.0,2190,False
ENG0003,KPO-001556,2020-07-22,150.0,150,True,0.0,2162,False
ENG0003,KPO-001595,2021-03-13,204.0,204,True,0.0,1928,False
ENG0003,SMPO-099113,2023-02-07,30.0,0,True,30.0,1232,True
ENG0038,SMFPO-018275,2017-06-29,10.0,10,True,0.0,3281,False
ENG0038,SMFPO-019949,2018-05-09,20.0,20,True,0.0,2967,False
ENG0038,SMFPO-020578,2018-08-11,10.0,10,True,0.0,2873,False
ENG0038,SMFPO-021685,2019-04-05,151.0,151,True,0.0,2636,False
ENG0038,SMFPO-023381,2021-05-05,50.0,50,True,0.0,1875,False
ENG0038,SMFPO-023629,2021-09-21,50.0,50,True,0.0,1736,False
ENG0038,SMPO-070437,2016-08-03,100.0,100,True,0.0,3611,False
ENG0038,SMPO-082757,2018-07-11,20.0,20,True,0.0,2904,False
ENG0038,SMPO-082783,2018-07-12,20.0,20,True,0.0,2903,False
ENG0038,SMPO-087895,2019-06-24,100.0,100,True,0.0,2556,False
ENG0038,SMPO-083067,2018-07-25,15.0,0,True,15.0,2890,True
ENG0040,KPO-000599,2018-07-07,5.0,5,True,0.0,2908,False
ENG0040,KPO-000735,2018-10-05,4.0,4,True,0.0,2818,False
ENG0040,KPO-000974,2019-01-19,2.0,2,True,0.0,2712,False
ENG0040,KPO-001017,2019-02-08,5.0,5,True,0.0,2692,False
ENG0040,KPO-001156,2019-04-29,3.0,3,True,0.0,2612,False
ENG0040,KPO-001360,2019-08-10,2.0,2,True,0.0,2509,False
ENG0040,KPO-001448,2019-10-14,2.0,2,True,0.0,2444,False
ENG0040,KPO-002133,2023-03-17,8.0,8,True,0.0,1194,False
ENG0040,KPO-002233,2023-06-15,6.0,6,True,0.0,1104,False
ENG0040,KPO-002333,2023-10-26,4.0,4,True,0.0,971,False
ENG0040,KPO-000174,2017-12-05,1.0,1,True,0.0,3122,False
ENG0040,KPO-001509,2020-03-02,18.0,10,True,8.0,2304,True
ENG0040,KPO-001609,2021-03-22,20.0,20,True,0.0,1919,False
ENG0040,KPO-002975,2025-12-13,4.0,4,True,0.0,192,False
ENG0040,KPO-002993,2025-12-15,7.0,3,True,4.0,190,False
ENG0005,KPO-000102,2017-09-01,12.0,12,True,0.0,3217,False
ENG0005,KPO-000292,2018-02-13,14.0,14,True,0.0,3052,False
ENG0005,KPO-000385,2018-03-26,9.0,9,True,0.0,3011,False
ENG0005,KPO-000451,2018-05-02,28.0,28,True,0.0,2974,False
ENG0005,KPO-000580,2018-07-02,12.0,12,True,0.0,2913,False
ENG0005,KPO-000764,2018-10-13,29.0,29,True,0.0,2810,False
ENG0005,KPO-000997,2019-01-31,16.0,16,True,0.0,2700,False
ENG0005,KPO-001071,2019-03-21,8.0,8,True,0.0,2651,False
ENG0005,KPO-001116,2019-04-13,8.0,8,True,0.0,2628,False
ENG0005,KPO-001127,2019-04-13,10.0,10,True,0.0,2628,False
ENG0005,KPO-001207,2019-05-11,10.0,10,True,0.0,2600,False
ENG0005,KPO-001297,2019-06-22,6.0,6,True,0.0,2558,False
ENG0005,KPO-001468,2019-11-18,10.0,10,True,0.0,2409,False
ENG0005,KPO-001573,2020-10-21,20.0,20,True,0.0,2071,False
ENG0005,KPO-001662,2022-01-13,106.0,106,True,0.0,1622,False
ENG0005,KPO-001663,2022-01-13,92.0,92,True,0.0,1622,False
ENG0005,KPO-001696,2022-03-03,32.0,32,True,0.0,1573,False
ENG0005,KPO-001768,2022-05-31,40.0,40,True,0.0,1484,False
ENG0005,KPO-001815,2022-06-21,10.0,10,True,0.0,1463,False
ENG0005,KPO-001816,2022-06-22,44.0,44,True,0.0,1462,False
ENG0005,KPO-001841,2022-07-05,10.0,10,True,0.0,1449,False
ENG0005,KPO-002127,2023-03-16,96.0,96,True,0.0,1195,False
ENG0005,SMPO-096849,2022-04-26,20.0,20,True,0.0,1519,False
ENG0005,KPO-001527,2020-03-07,114.0,114,True,0.0,2299,False
ENG0005,KPO-001548,2020-06-24,44.0,44,True,0.0,2190,False
ENG0005,KPO-001595,2021-03-13,100.0,100,True,0.0,1928,False
ENG0009,KPO-000168,2017-11-22,14.0,14,True,0.0,3135,False
ENG0009,KPO-000224,2018-01-16,12.0,12,True,0.0,3080,False
ENG0009,KPO-000259,2018-01-30,7.0,7,True,0.0,3066,False
ENG0009,KPO-000386,2018-03-26,13.0,13,True,0.0,3011,False
ENG0009,KPO-000418,2018-04-19,12.0,12,True,0.0,2987,False
ENG0009,KPO-000424,2018-04-21,9.0,9,True,0.0,2985,False
ENG0009,KPO-000517,2018-06-01,10.0,10,True,0.0,2944,False
ENG0009,KPO-000547,2018-06-09,18.0,18,True,0.0,2936,False
ENG0009,KPO-000685,2018-09-12,14.0,14,True,0.0,2841,False
ENG0009,KPO-000707,2018-09-19,16.0,16,True,0.0,2834,False
ENG0009,KPO-000775,2018-10-20,19.0,19,True,0.0,2803,False
ENG0009,KPO-000811,2018-10-26,23.0,23,True,0.0,2797,False
ENG0009,KPO-000885,2018-12-01,31.0,31,True,0.0,2761,False
ENG0009,KPO-000955,2019-01-16,30.0,30,True,0.0,2715,False
ENG0009,KPO-001041,2019-02-18,38.0,38,True,0.0,2682,False
ENG0009,KPO-001059,2019-03-13,14.0,14,True,0.0,2659,False
ENG0009,KPO-001634,2021-06-19,16.0,16,True,0.0,1830,False
ENG0009,KPO-001655,2021-11-20,30.0,30,True,0.0,1676,False
ENG0009,KPO-001678,2022-01-18,52.0,52,True,0.0,1617,False
ENG0009,KPO-001704,2022-03-21,12.0,12,True,0.0,1555,False
ENG0009,KPO-001721,2022-04-20,6.0,6,True,0.0,1525,False
ENG0009,KPO-001763,2022-05-31,8.0,8,True,0.0,1484,False
ENG0009,KPO-001528,2020-03-07,100.0,100,True,0.0,2299,False
ENG0009,KPO-001615,2021-03-24,50.0,50,True,0.0,1917,False
ENG0009,KPO-002134,2023-03-17,38.0,38,True,0.0,1194,False
ENG0009,KPO-002699,2025-03-05,20.0,20,True,0.0,475,False
ENG0009,KPO-002711,2025-03-15,8.0,8,True,0.0,465,False
ENG0009,KPO-002718,2025-03-28,28.0,28,True,0.0,452,False
ENG0009,KPO-002735,2025-05-03,72.0,72,True,0.0,416,False
ENG0008,SMFPO-023046,2020-10-21,30.0,30,True,0.0,2071,False
ENG0008,SMFPO-023632,2021-09-23,60.0,60,True,0.0,1734,False
ENG0008,SMFPO-023907,2022-04-11,30.0,30,True,0.0,1534,False
ENG0008,SMFPO-024542,2023-03-13,30.0,30,True,0.0,1198,False
ENG0008,SMFPO-025048,2023-12-04,30.0,30,True,0.0,932,False
ENG0008,SMFPO-025590,2024-09-03,60.0,60,True,0.0,658,False
ENG0008,SMFPO-025967,2025-02-17,80.0,80,True,0.0,491,False
ENG0008,SMFPO-026246,2025-05-30,40.0,40,True,0.0,389,False
ENG0008,SMPO-087955,2019-06-27,24.0,24,True,0.0,2553,False
ENG0008,SMPO-089396,2019-11-09,12.0,12,True,0.0,2418,False
ENG0008,SMFPO-017652,2017-03-02,60.0,60,True,0.0,3400,False
ENG0008,SMFPO-022581,2020-02-29,60.0,60,True,0.0,2306,False
ENG0008,SMFPO-026520,2025-11-17,80.0,80,True,0.0,218,False
ENG0032,KPO-000023,2017-09-16,1.0,1,True,0.0,3202,False
ENG0032,KPO-000031,2017-06-19,7.0,7,True,0.0,3291,False
ENG0032,KPO-000040,2017-08-03,5.0,5,True,0.0,3246,False
ENG0032,KPO-000107,2017-09-01,4.0,4,True,0.0,3217,False
ENG0032,KPO-000308,2018-02-13,13.0,13,True,0.0,3052,False
ENG0032,KPO-000352,2018-02-27,2.0,2,True,0.0,3038,False
ENG0032,KPO-000527,2018-06-04,1.0,1,True,0.0,2941,False
ENG0032,KPO-000631,2018-07-30,1.0,1,True,0.0,2885,False
ENG0032,KPO-000659,2018-08-09,5.0,5,True,0.0,2875,False
ENG0032,KPO-000678,2018-09-04,5.0,5,True,0.0,2849,False
ENG0032,KPO-001006,2019-02-08,5.0,5,True,0.0,2692,False
ENG0032,KPO-001101,2019-04-06,4.0,4,True,0.0,2635,False
ENG0032,KPO-001119,2019-04-13,5.0,5,True,0.0,2628,False
ENG0032,KPO-001214,2019-05-11,4.0,4,True,0.0,2600,False
ENG0032,KPO-001237,2019-05-25,5.0,5,True,0.0,2586,False
ENG0032,KPO-001288,2019-06-22,5.0,5,True,0.0,2558,False
ENG0032,KPO-002037,2023-01-10,6.0,6,True,0.0,1260,False
ENG0032,KPO-002271,2023-07-15,6.0,6,True,0.0,1074,False
ENG0032,KPO-002416,2024-04-24,3.0,3,True,0.0,790,False
ENG0032,KPO-001467,2019-11-18,4.0,0,True,4.0,2409,True
ENG0032,KPO-001527,2020-03-07,6.0,0,True,6.0,2299,True
ENG0032,KPO-002674,2025-02-06,4.0,4,True,0.0,502,False
ENG0001,KPO-000014,2017-08-24,17.0,17,True,0.0,3225,False
ENG0001,KPO-000189,2017-12-09,4.0,4,True,0.0,3118,False
ENG0001,KPO-000236,2018-01-18,3.0,3,True,0.0,3078,False
ENG0001,KPO-000638,2018-07-30,10.0,10,True,0.0,2885,False
ENG0001,KPO-000707,2018-09-19,7.0,7,True,0.0,2834,False
ENG0001,KPO-000730,2018-09-29,5.0,5,True,0.0,2824,False
ENG0001,KPO-001044,2019-02-22,8.0,8,True,0.0,2678,False
ENG0001,KPO-001150,2019-04-17,9.0,9,True,0.0,2624,False
ENG0001,KPO-001226,2019-05-16,7.0,7,True,0.0,2595,False
ENG0001,KPO-001264,2019-06-13,5.0,5,True,0.0,2567,False
ENG0001,KPO-001321,2019-07-02,7.0,7,True,0.0,2548,False
ENG0001,KPO-001430,2019-09-30,13.0,13,True,0.0,2458,False
ENG0001,KPO-001462,2019-11-18,8.0,8,True,0.0,2409,False
ENG0001,KPO-001480,2019-11-18,18.0,18,True,0.0,2409,False
ENG0001,KPO-001502,2020-01-21,11.0,11,True,0.0,2345,False
ENG0001,KPO-001693,2022-02-28,40.0,40,True,0.0,1576,False
ENG0001,KPO-001721,2022-04-20,3.0,3,True,0.0,1525,False
ENG0001,KPO-001735,2022-05-17,73.0,73,True,0.0,1498,False
ENG0001,KPO-001772,2022-05-31,28.0,28,True,0.0,1484,False
ENG0001,KPO-001814,2022-06-21,18.0,18,True,0.0,1463,False
ENG0001,KPO-001820,2022-07-02,16.0,16,True,0.0,1452,False
ENG0001,KPO-001837,2022-07-04,12.0,12,True,0.0,1450,False
ENG0001,KPO-001906,2022-09-26,20.0,20,True,0.0,1366,False
ENG0001,KPO-002010,2022-12-15,60.0,60,True,0.0,1286,False
ENG0001,KPO-002118,2023-02-25,30.0,30,True,0.0,1214,False
ENG0001,KPO-002125,2023-03-16,50.0,50,True,0.0,1195,False
ENG0001,KPO-002142,2023-03-17,100.0,100,True,0.0,1194,False
ENG0001,SMFPO-023953,2022-05-06,20.0,20,True,0.0,1509,False
ENG0001,KPO-001528,2020-03-07,50.0,50,True,0.0,2299,False
ENG0001,KPO-001615,2021-03-24,100.0,100,True,0.0,1917,False
ENG0028,KPO-001306,2019-06-29,6.0,6,True,0.0,2551,False
ENG0028,KPO-001318,2019-07-02,8.0,8,True,0.0,2548,False
ENG0028,KPO-001333,2019-07-16,4.0,4,True,0.0,2534,False
ENG0028,KPO-001355,2019-07-29,6.0,6,True,0.0,2521,False
ENG0028,KPO-001406,2019-09-11,172.0,172,True,0.0,2477,False
ENG0028,KPO-001690,2022-01-29,60.0,60,True,0.0,1606,False
ENG0028,KPO-001844,2022-07-21,100.0,100,True,0.0,1433,False
ENG0028,KPO-001883,2022-09-06,100.0,100,True,0.0,1386,False
ENG0028,KPO-002150,2023-04-17,60.0,60,True,0.0,1163,False
ENG0028,KPO-002171,2023-04-18,18.0,18,True,0.0,1162,False
ENG0028,KPO-002220,2023-05-23,82.0,82,True,0.0,1127,False
ENG0028,KPO-002285,2023-08-09,72.0,72,True,0.0,1049,False
ENG0028,KPO-002365,2023-12-07,30.0,30,True,0.0,929,False
ENG0028,KPO-002379,2024-02-07,74.0,74,True,0.0,867,False
ENG0028,KPO-002613,2024-11-26,134.0,134,True,0.0,574,False
ENG0028,KPO-001343,2019-07-17,4.0,4,True,0.0,2533,False
ENG0028,KPO-001528,2020-03-07,21.0,21,True,0.0,2299,False
ENG0028,KPO-001615,2021-03-24,100.0,100,True,0.0,1917,False
ENG0028,KPO-002624,2024-11-28,126.0,126,True,0.0,572,False
ENG0028,KPO-003029,2026-03-02,90.0,90,True,0.0,113,False
ENG0037,KPO-001992,2022-12-13,600.0,600,True,0.0,1288,False
ENG0037,SMFPO-024336,2022-12-15,150.0,150,True,0.0,1286,False
ENG0007,KPO-000606,2018-07-10,177.0,177,True,0.0,2905,False
ENG0007,KPO-000883,2018-12-01,285.0,285,True,0.0,2761,False
ENG0007,KPO-001397,2019-09-10,282.0,282,True,0.0,2478,False
ENG0007,KPO-001462,2019-11-18,87.0,87,True,0.0,2409,False
ENG0007,KPO-001678,2022-01-18,166.0,166,True,0.0,1617,False
ENG0007,KPO-001690,2022-01-29,110.0,110,True,0.0,1606,False
ENG0007,KPO-001693,2022-02-28,48.0,48,True,0.0,1576,False
ENG0007,KPO-001699,2022-03-03,108.0,108,True,0.0,1573,False
ENG0007,KPO-001704,2022-03-21,40.0,40,True,0.0,1555,False
ENG0007,KPO-001892,2022-09-06,128.0,128,True,0.0,1386,False
ENG0007,KPO-001957,2022-11-16,604.0,604,True,0.0,1315,False
ENG0007,KPO-002312,2023-10-03,500.0,500,True,0.0,994,False
ENG0007,KPO-002482,2024-06-22,686.0,686,True,0.0,731,False
ENG0007,SMPO-098741,2022-12-16,480.0,480,True,0.0,1285,False
ENG0007,KPO-001528,2020-03-07,492.0,492,True,0.0,2299,False
ENG0007,KPO-001615,2021-03-24,140.0,140,True,0.0,1917,False
ENG0007,KPO-002552,2024-09-19,314.0,314,True,0.0,642,False
ENG0007,KPO-002637,2024-12-18,122.0,122,True,0.0,552,False
ENG0007,KPO-002672,2025-02-06,72.0,72,True,0.0,502,False
ENG0007,KPO-002719,2025-03-28,224.0,224,True,0.0,452,False
ENG0007,KPO-002736,2025-05-03,136.0,136,True,0.0,416,False
ENG0007,KPO-002773,2025-06-05,106.0,106,True,0.0,383,False
ENG0007,KPO-002834,2025-08-08,166.0,166,True,0.0,319,False
ENG0007,KPO-002916,2025-10-17,106.0,106,True,0.0,249,False
ENG0007,KPO-003017,2026-02-24,522.0,0,True,522.0,119,False
ENG0007,KPO-003029,2026-03-02,370.0,370,True,0.0,113,False
ENG0013,KPO-000100,2017-09-07,6.0,6,True,0.0,3211,False
ENG0013,KPO-000233,2018-01-17,4.0,4,True,0.0,3079,False
ENG0013,KPO-000361,2018-03-05,14.0,14,True,0.0,3032,False
ENG0013,KPO-000474,2018-05-08,10.0,10,True,0.0,2968,False
ENG0013,KPO-000709,2018-09-19,12.0,12,True,0.0,2834,False
ENG0013,KPO-001024,2019-02-09,16.0,16,True,0.0,2691,False
ENG0013,KPO-001083,2019-03-21,11.0,11,True,0.0,2651,False
ENG0013,KPO-001180,2019-04-30,6.0,6,True,0.0,2611,False
ENG0013,KPO-001470,2019-11-18,10.0,10,True,0.0,2409,False
ENG0013,KPO-001474,2019-11-18,22.0,22,True,0.0,2409,False
ENG0013,KPO-001639,2021-06-21,14.0,14,True,0.0,1828,False
ENG0013,KPO-002132,2023-03-16,20.0,20,True,0.0,1195,False
ENG0013,KPO-000183,2017-12-05,7.0,7,True,0.0,3122,False
ENG0013,KPO-001526,2020-03-05,195.0,129,True,66.0,2301,True
ENG0024,KPO-000032,2017-07-06,18.0,18,True,0.0,3274,False
ENG0024,KPO-000042,2017-09-20,8.0,8,True,0.0,3198,False
ENG0024,KPO-000228,2018-01-16,3.0,3,True,0.0,3080,False
ENG0024,KPO-000343,2018-02-24,15.0,15,True,0.0,3041,False
ENG0024,KPO-000401,2018-04-12,8.0,8,True,0.0,2994,False
ENG0024,KPO-001358,2019-08-10,20.0,20,True,0.0,2509,False
ENG0024,KPO-001489,2019-12-07,6.0,6,True,0.0,2390,False
ENG0024,KPO-001681,2022-01-19,12.0,12,True,0.0,1616,False
ENG0024,KPO-001717,2022-04-19,14.0,14,True,0.0,1526,False
ENG0024,KPO-001776,2022-05-31,4.0,4,True,0.0,1484,False
ENG0024,KPO-001893,2022-09-06,10.0,10,True,0.0,1386,False
ENG0024,KPO-001996,2022-12-14,12.0,12,True,0.0,1287,False
ENG0024,KPO-002149,2023-04-12,8.0,8,True,0.0,1168,False
ENG0024,KPO-002333,2023-10-26,10.0,10,True,0.0,971,False
ENG0024,KPO-002661,2025-01-27,15.0,15,True,0.0,512,False
ENG0024,KPO-000783,2018-10-21,18.0,18,True,0.0,2802,False
ENG0024,KPO-001509,2020-03-02,40.0,40,True,0.0,2304,False
ENG0024,KPO-001606,2021-03-20,18.0,18,True,0.0,1921,False
ENG0024,KPO-002975,2025-12-13,16.0,8,True,8.0,192,False
ENG0034,KPO-000145,2017-11-09,1.0,1,True,0.0,3148,False
ENG0034,KPO-000364,2018-03-10,1.0,1,True,0.0,3027,False
ENG0034,KPO-000596,2018-07-07,1.0,1,True,0.0,2908,False
ENG0034,KPO-000681,2018-09-04,2.0,2,True,0.0,2849,False
ENG0034,KPO-000871,2018-11-24,2.0,2,True,0.0,2768,False
ENG0034,KPO-001137,2019-04-15,1.0,1,True,0.0,2626,False
ENG0034,KPO-001138,2019-04-15,1.0,1,True,0.0,2626,False
ENG0034,KPO-001503,2020-01-21,1.0,1,True,0.0,2345,False
ENG0034,KPO-001533,2020-03-12,5.0,5,True,0.0,2294,False
ENG0034,KPO-001613,2021-03-23,8.0,4,True,4.0,1918,True
ENG0034,KPO-002682,2025-02-08,6.0,6,True,0.0,500,False
ENG0034,KPO-002777,2025-06-13,2.0,2,True,0.0,375,False
ENG0043,KPO-000275,2018-02-05,7.0,7,True,0.0,3060,False
ENG0043,KPO-001681,2022-01-19,2.0,2,True,0.0,1616,False
ENG0043,KPO-001944,2022-11-08,2.0,2,True,0.0,1323,False
ENG0043,KPO-002485,2024-06-26,2.0,2,True,0.0,727,False
ENG0043,KPO-001513,2020-03-02,11.0,3,True,8.0,2304,True
ENG0043,KPO-002496,2024-06-29,2.0,2,True,0.0,724,False
ENG0012,SMFPO-019880,2018-04-25,2.0,2,True,0.0,2981,False
ENG0012,SMFPO-020098,2018-06-01,1.0,1,True,0.0,2944,False
ENG0012,SMFPO-020099,2018-06-01,2.0,2,True,0.0,2944,False
ENG0012,SMFPO-020459,2018-07-28,3.0,3,True,0.0,2887,False
ENG0012,SMFPO-021378,2019-01-15,1.0,1,True,0.0,2716,False
ENG0012,SMFPO-021980,2019-07-08,1.0,1,True,0.0,2542,False
ENG0012,SMFPO-022358,2019-10-28,2.0,2,True,0.0,2430,False
ENG0012,SMFPO-022388,2019-11-16,1.0,1,True,0.0,2411,False
ENG0012,SMFPO-022395,2019-11-18,1.0,1,True,0.0,2409,False
ENG0012,SMFPO-022463,2019-12-18,1.0,1,True,0.0,2379,False
ENG0012,SMFPO-022466,2019-12-18,2.0,2,True,0.0,2379,False
ENG0012,SMFPO-022576,2020-02-26,1.0,1,True,0.0,2309,False
ENG0012,SMFPO-022601,2020-03-05,1.0,1,True,0.0,2301,False
ENG0012,SMFPO-022761,2020-05-28,1.0,1,True,0.0,2217,False
ENG0012,SMFPO-022766,2020-06-01,1.0,1,True,0.0,2213,False
ENG0012,SMFPO-025211,2024-03-04,12.0,12,True,0.0,841,False
ENG0012,SMFPO-026214,2025-05-26,36.0,36,True,0.0,393,False
ENG0012,SMFPO-026384,2025-08-12,24.0,24,True,0.0,315,False
ENG0012,SMPO-086339,2019-02-14,1.0,1,True,0.0,2686,False
ENG0012,SMPO-087171,2019-04-23,1.0,1,True,0.0,2618,False
ENG0012,SMPO-087173,2019-04-23,2.0,2,True,0.0,2618,False
ENG0012,SMPO-087899,2019-06-21,1.0,1,True,0.0,2559,False
ENG0012,SMPO-087901,2019-06-21,1.0,1,True,0.0,2559,False
ENG0012,SMPO-088383,2019-08-05,1.0,1,True,0.0,2514,False
ENG0012,SMPO-101613,2024-01-16,12.0,12,True,0.0,889,False
ENG0012,SMPO-102195,2024-04-04,24.0,24,True,0.0,810,False
ENG0012,SMFPO-022359,2019-10-28,1.0,1,True,0.0,2430,False
ENG0012,SMFPO-022681,2020-05-05,21.0,21,True,0.0,2240,False
ENG0012,SMFPO-023307,2021-03-26,24.0,24,True,0.0,1915,False
ENG0012,SMFPO-023839,2022-02-16,8.0,8,True,0.0,1588,False
ENG0012,SMPO-100281,2023-07-06,15.0,15,True,0.0,1083,False
ENG0012,SMPO-102150,2024-03-25,12.0,12,True,0.0,820,False
ENG0018,KPO-000416,2018-04-19,5.0,5,True,0.0,2987,False
ENG0018,KPO-001057,2019-03-13,4.0,4,True,0.0,2659,False
ENG0018,KPO-001159,2019-04-30,4.0,4,True,0.0,2611,False
ENG0018,KPO-001502,2020-01-21,2.0,2,True,0.0,2345,False
ENG0018,KPO-001708,2022-03-30,8.0,8,True,0.0,1546,False
ENG0018,KPO-001833,2022-07-02,8.0,8,True,0.0,1452,False
ENG0018,KPO-001835,2022-07-02,2.0,2,True,0.0,1452,False
ENG0018,KPO-001851,2022-07-25,18.0,18,True,0.0,1429,False
ENG0018,KPO-002067,2023-02-09,12.0,12,True,0.0,1230,False
ENG0018,KPO-002085,2023-02-14,10.0,10,True,0.0,1225,False
ENG0018,KPO-002202,2023-05-08,14.0,14,True,0.0,1142,False
ENG0018,KPO-002330,2023-10-25,24.0,24,True,0.0,972,False
ENG0018,KPO-001527,2020-03-07,5.0,5,True,0.0,2299,False
ENG0018,KPO-001528,2020-03-07,8.0,8,True,0.0,2299,False
ENG0018,KPO-001615,2021-03-24,10.0,0,True,10.0,1917,True
ENG0018,KPO-002770,2025-06-05,22.0,22,True,0.0,383,False
ENG0018,KPO-002870,2025-09-19,17.0,17,True,0.0,277,False
ENG0017,KPO-000515,2018-05-28,9.0,9,True,0.0,2948,False
ENG0017,KPO-000516,2018-05-28,9.0,9,True,0.0,2948,False
ENG0017,KPO-000835,2018-11-10,3.0,3,True,0.0,2782,False
ENG0017,KPO-000836,2018-11-10,12.0,12,True,0.0,2782,False
ENG0017,KPO-000837,2018-11-10,12.0,12,True,0.0,2782,False
ENG0017,KPO-001416,2019-09-13,7.0,7,True,0.0,2475,False
