item_no,po_no,order_date,qty_ordered,qty_received,has_rcpt,open_qty,days_since_order,is_stale
MNT0027,MNT-SPO-035084,2011-04-08,3.0,3,True,0.0,5555,False
MNT0027,MNT-SPO-049254,2012-09-28,20.0,20,True,0.0,5016,False
MNT0027,MNT-SPO-057262,2013-11-29,20.0,20,True,0.0,4589,False
MNT0027,MNT-SPO-096564,2022-03-10,10.0,10,True,0.0,1566,False
MNT0027,MNT-SPO-100165,2023-06-23,50.0,50,True,0.0,1096,False
MNT0027,MNT-SPO-100410,2023-07-21,25.0,25,True,0.0,1068,False
MNT0027,MNT-SPO-083130,2018-07-27,40.0,40,True,0.0,2888,False
MNT0027,MNT-SPO-096044,2022-01-04,10.0,5,True,5.0,1631,True
MNT0016,MNT-PO-004705,2009-02-17,100.0,100,True,0.0,6335,False
MNT0016,MNT-PO-007360,2010-11-25,200.0,200,True,0.0,5689,False
MNT0016,MNT-PO-012666,2013-09-20,100.0,100,True,0.0,4659,False
MNT0016,MNT-PO-013929,2014-08-04,50.0,50,True,0.0,4341,False
MNT0016,MNT-PO-016311,2016-04-07,105.0,105,True,0.0,3729,False
MNT0016,MNT-PO-019218,2018-01-11,17.0,17,True,0.0,3085,False
MNT0016,MNT-PO-019295,2018-01-24,150.0,150,True,0.0,3072,False
MNT0016,MNT-PO-022154,2019-08-21,100.0,100,True,0.0,2498,False
MNT0016,MNT-PO-022537,2020-02-03,150.0,150,True,0.0,2332,False
MNT0016,MNT-PO-023225,2021-02-16,500.0,500,True,0.0,1953,False
MNT0016,MNT-PO-023644,2021-09-28,100.0,100,True,0.0,1729,False
MNT0016,MNT-PO-025629,2024-09-20,350.0,350,True,0.0,641,False
MNT0016,MNT-PO-025792,2024-11-25,300.0,300,True,0.0,575,False
MNT0016,MNT-SPO-103778,2024-09-20,150.0,150,True,0.0,641,False
MNT0016,MNT-PO-018077,2017-06-01,134.0,133,True,1.0,3309,True
MNT0030,MNT-PO-004959,2009-04-14,50.0,50,True,0.0,6279,False
MNT0030,MNT-PO-005165,2009-06-23,20.0,20,True,0.0,6209,False
MNT0030,MNT-PO-005279,2009-07-22,40.0,40,True,0.0,6180,False
MNT0030,MNT-PO-005457,2009-09-25,30.0,30,True,0.0,6115,False
MNT0030,MNT-PO-007782,2011-02-18,100.0,100,True,0.0,5604,False
MNT0030,MNT-PO-011213,2012-10-20,200.0,200,True,0.0,4994,False
MNT0030,MNT-PO-013600,2014-04-29,20.0,20,True,0.0,4438,False
MNT0030,MNT-PO-013931,2014-08-04,200.0,200,True,0.0,4341,False
MNT0030,MNT-PO-015466,2015-08-19,40.0,40,True,0.0,3961,False
MNT0030,MNT-PO-016014,2016-02-03,500.0,500,True,0.0,3793,False
MNT0030,MNT-PO-024935,2023-10-16,200.0,200,True,0.0,981,False
MNT0030,MNT-PO-025452,2024-06-28,200.0,200,True,0.0,725,False
MNT0030,MNT-PO-025913,2025-01-27,200.0,200,True,0.0,512,False
MNT0030,MNT-SPO-060819,2014-09-16,200.0,200,True,0.0,4298,False
MNT0014,MNT-PO-004201,2008-09-17,30.0,30,True,0.0,6488,False
MNT0014,MNT-PO-007360,2010-11-25,250.0,250,True,0.0,5689,False
MNT0014,MNT-PO-019828,2018-04-16,100.0,100,True,0.0,2990,False
MNT0014,MNT-SPO-022014,2009-03-18,200.0,200,True,0.0,6306,False
MNT0014,MNT-SPO-026615,2010-02-02,200.0,200,True,0.0,5985,False
MNT0014,MNT-SPO-029404,2010-06-28,200.0,200,True,0.0,5839,False
MNT0014,MNT-SPO-032103,2010-11-17,200.0,200,True,0.0,5697,False
MNT0014,MNT-SPO-035611,2011-05-05,200.0,200,True,0.0,5528,False
MNT0014,MNT-SPO-040313,2011-10-14,250.0,250,True,0.0,5366,False
MNT0014,MNT-SPO-042529,2012-01-18,150.0,150,True,0.0,5270,False
MNT0014,MNT-SPO-050100,2012-10-31,150.0,150,True,0.0,4983,False
MNT0014,MNT-SPO-051715,2013-01-11,400.0,400,True,0.0,4911,False
MNT0014,MNT-SPO-055201,2013-06-21,300.0,300,True,0.0,4750,False
MNT0014,MNT-SPO-056862,2013-10-22,150.0,150,True,0.0,4627,False
MNT0014,MNT-SPO-057817,2014-01-23,150.0,150,True,0.0,4534,False
MNT0014,MNT-SPO-058016,2014-02-10,500.0,500,True,0.0,4516,False
MNT0014,MNT-SPO-058433,2014-03-12,600.0,600,True,0.0,4486,False
MNT0014,MNT-SPO-059578,2014-06-16,500.0,500,True,0.0,4390,False
MNT0014,MNT-SPO-060533,2014-08-22,800.0,800,True,0.0,4323,False
MNT0014,MNT-SPO-063485,2015-06-15,800.0,800,True,0.0,4026,False
MNT0014,MNT-SPO-070140,2016-07-20,400.0,400,True,0.0,3625,False
MNT0014,MNT-SPO-071085,2016-09-14,100.0,100,True,0.0,3569,False
MNT0014,MNT-SPO-074155,2017-03-20,300.0,300,True,0.0,3382,False
MNT0014,MNT-SPO-091556,2020-07-30,300.0,300,True,0.0,2154,False
MNT0014,MNT-SPO-096718,2022-03-31,300.0,300,True,0.0,1545,False
MNT0014,MNT-SPO-099010,2023-01-31,300.0,300,True,0.0,1239,False
MNT0014,MNT-SPO-100698,2023-08-23,300.0,300,True,0.0,1035,False
MNT0014,MNT-SPO-103092,2024-06-27,400.0,400,True,0.0,726,False
MNT0014,MNT-SPO-105609,2025-04-11,300.0,300,True,0.0,438,False
MNT0014,MNT-SPO-107240,2025-11-17,100.0,100,True,0.0,218,False
MNT0019,MNT-KPO-000327,2018-02-24,76.0,76,True,0.0,3041,False
MNT0019,MNT-KPO-000381,2018-03-26,49.0,49,True,0.0,3011,False
MNT0019,MNT-KPO-000446,2018-04-30,28.0,28,True,0.0,2976,False
MNT0019,MNT-KPO-001626,2021-04-21,380.0,380,True,0.0,1889,False
MNT0019,MNT-KPO-001633,2021-06-19,784.0,784,True,0.0,1830,False
MNT0019,MNT-KPO-002110,2023-02-24,117.0,117,True,0.0,1215,False
MNT0019,MNT-KPO-002138,2023-03-17,327.0,327,True,0.0,1194,False
MNT0019,MNT-KPO-002376,2024-02-06,296.0,296,True,0.0,868,False
MNT0019,MNT-KPO-001615,2021-03-24,118.0,118,True,0.0,1917,False
MNT0019,MNT-KPO-002684,2025-02-08,56.0,56,True,0.0,500,False
MNT0019,MNT-KPO-002776,2025-06-13,372.0,372,True,0.0,375,False
MNT0015,MNT-KPO-000046,2017-09-13,4.0,4,True,0.0,3205,False
MNT0015,MNT-KPO-000091,2017-09-01,32.0,32,True,0.0,3217,False
MNT0015,MNT-KPO-000298,2018-02-13,70.0,70,True,0.0,3052,False
MNT0015,MNT-KPO-000382,2018-03-26,48.0,48,True,0.0,3011,False
MNT0015,MNT-KPO-000438,2018-04-30,36.0,36,True,0.0,2976,False
MNT0015,MNT-KPO-001672,2022-01-15,8.0,8,True,0.0,1620,False
MNT0015,MNT-KPO-001690,2022-01-29,12.0,12,True,0.0,1606,False
MNT0015,MNT-KPO-001718,2022-04-19,10.0,10,True,0.0,1526,False
MNT0015,MNT-KPO-001721,2022-04-20,6.0,6,True,0.0,1525,False
MNT0015,MNT-KPO-001743,2022-05-18,16.0,16,True,0.0,1497,False
MNT0015,MNT-KPO-001820,2022-07-02,6.0,6,True,0.0,1452,False
MNT0015,MNT-KPO-002237,2023-06-27,16.0,16,True,0.0,1092,False
MNT0015,MNT-KPO-002268,2023-07-15,36.0,36,True,0.0,1074,False
MNT0015,MNT-KPO-002284,2023-08-08,14.0,14,True,0.0,1050,False
MNT0015,MNT-KPO-002497,2024-06-29,16.0,16,True,0.0,724,False
MNT0015,MNT-KPO-002505,2024-07-17,16.0,16,True,0.0,706,False
MNT0015,MNT-KPO-002523,2024-08-15,26.0,26,True,0.0,677,False
MNT0015,MNT-KPO-001615,2021-03-24,46.0,46,True,0.0,1917,False
MNT0015,MNT-KPO-002631,2024-12-11,11.0,11,True,0.0,559,False
MNT0015,MNT-KPO-002638,2024-12-19,18.0,18,True,0.0,551,False
MNT0015,MNT-KPO-002659,2025-01-24,24.0,24,True,0.0,515,False
MNT0015,MNT-KPO-002672,2025-02-06,20.0,20,True,0.0,502,False
MNT0015,MNT-KPO-002699,2025-03-05,37.0,37,True,0.0,475,False
MNT0015,MNT-KPO-002980,2025-12-13,9.0,9,True,0.0,192,False
MNT0015,MNT-KPO-002995,2025-12-15,30.0,30,True,0.0,190,False
MNT0015,MNT-KPO-003021,2026-02-24,14.0,0,True,14.0,119,False
MNT0041,MNT-PO-004201,2008-09-17,10.0,10,True,0.0,6488,False
MNT0041,MNT-PO-004705,2009-02-17,48.0,48,True,0.0,6335,False
MNT0041,MNT-PO-005377,2009-08-26,20.0,20,True,0.0,6145,False
MNT0041,MNT-PO-007360,2010-11-25,75.0,75,True,0.0,5689,False
MNT0041,MNT-PO-013600,2014-04-29,2.0,2,True,0.0,4438,False
MNT0041,MNT-PO-015466,2015-08-19,4.0,4,True,0.0,3961,False
MNT0041,MNT-PO-016436,2016-05-05,30.0,30,True,0.0,3701,False
MNT0041,MNT-PO-020519,2018-08-03,13.0,13,True,0.0,2881,False
MNT0041,MNT-PO-022645,2020-03-19,15.0,15,True,0.0,2287,False
MNT0041,MNT-PO-023227,2021-02-16,100.0,100,True,0.0,1953,False
MNT0041,MNT-PO-023819,2022-02-04,50.0,50,True,0.0,1600,False
MNT0041,MNT-PO-010337,2012-04-30,15.0,15,True,0.0,5167,False
MNT0039,MNT-KPO-000028,2017-08-26,4.0,4,True,0.0,3223,False
MNT0039,MNT-KPO-000213,2018-01-09,5.0,5,True,0.0,3087,False
MNT0039,MNT-KPO-000509,2018-05-26,2.0,2,True,0.0,2950,False
MNT0039,MNT-KPO-000787,2018-10-22,4.0,4,True,0.0,2801,False
MNT0039,MNT-KPO-000918,2018-12-21,4.0,4,True,0.0,2741,False
MNT0039,MNT-KPO-001079,2019-03-21,3.0,3,True,0.0,2651,False
MNT0039,MNT-KPO-001493,2020-01-14,2.0,2,True,0.0,2352,False
MNT0039,MNT-KPO-001525,2020-03-05,8.0,8,True,0.0,2301,False
MNT0039,MNT-KPO-001605,2021-03-18,18.0,18,True,0.0,1923,False
MNT0039,MNT-KPO-002685,2025-02-08,2.0,2,True,0.0,500,False
MNT0024,MNT-KPO-000218,2018-01-11,8.0,8,True,0.0,3085,False
MNT0024,MNT-KPO-000219,2018-01-11,10.0,10,True,0.0,3085,False
MNT0024,MNT-KPO-001089,2019-03-21,10.0,10,True,0.0,2651,False
MNT0024,MNT-KPO-001366,2019-08-10,9.0,9,True,0.0,2509,False
MNT0024,MNT-KPO-001441,2019-10-12,7.0,7,True,0.0,2446,False
MNT0024,MNT-KPO-001452,2019-10-19,8.0,8,True,0.0,2439,False
MNT0024,MNT-KPO-002006,2022-12-14,20.0,20,True,0.0,1287,False
MNT0024,MNT-KPO-002131,2023-03-16,8.0,8,True,0.0,1195,False
MNT0024,MNT-KPO-002164,2023-04-18,12.0,12,True,0.0,1162,False
MNT0024,MNT-KPO-002196,2023-05-05,10.0,10,True,0.0,1145,False
MNT0024,MNT-KPO-002231,2023-06-15,10.0,10,True,0.0,1104,False
MNT0024,MNT-KPO-002252,2023-07-06,12.0,12,True,0.0,1083,False
MNT0024,MNT-KPO-002329,2023-10-25,20.0,20,True,0.0,972,False
MNT0024,MNT-KPO-002628,2024-12-10,24.0,24,True,0.0,560,False
MNT0024,MNT-KPO-001514,2020-03-03,24.0,24,True,0.0,2303,False
MNT0024,MNT-KPO-001593,2021-03-12,20.0,20,True,0.0,1929,False
MNT0012,MNT-SPO-036221,2011-05-28,4.0,4,True,0.0,5505,False
MNT0012,MNT-SPO-046250,2012-05-29,2.0,2,True,0.0,5138,False
MNT0012,MNT-SPO-058240,2014-02-26,4.0,4,True,0.0,4500,False
MNT0012,MNT-SPO-073059,2017-01-17,70.0,70,True,0.0,3444,False
MNT0012,MNT-SPO-080653,2018-03-22,20.0,20,True,0.0,3015,False
MNT0012,MNT-SPO-085774,2019-01-02,10.0,10,True,0.0,2729,False
MNT0012,MNT-SPO-090655,2020-04-15,75.0,75,True,0.0,2260,False
MNT0012,MNT-SPO-097562,2022-07-15,30.0,30,True,0.0,1439,False
MNT0012,MNT-SPO-099058,2023-02-03,30.0,30,True,0.0,1236,False
MNT0012,MNT-SPO-100163,2023-06-22,20.0,20,True,0.0,1097,False
MNT0012,MNT-SPO-101342,2023-12-05,50.0,50,True,0.0,931,False
MNT0012,MNT-SPO-103096,2024-06-27,100.0,100,True,0.0,726,False
MNT0012,MNT-SPO-106116,2025-06-10,100.0,100,True,0.0,378,False
MNT0012,MNT-SPO-106264,2025-06-26,100.0,100,True,0.0,362,False
MNT0012,MNT-SPO-107212,2025-11-07,8.0,8,True,0.0,228,False
MNT0029,MNT-SPO-023840,2009-07-16,4.0,4,True,0.0,6186,False
MNT0029,MNT-SPO-026606,2010-02-02,10.0,10,True,0.0,5985,False
MNT0029,MNT-SPO-036523,2011-06-06,6.0,6,True,0.0,5496,False
MNT0029,MNT-SPO-049430,2012-10-04,3.0,3,True,0.0,5010,False
MNT0029,MNT-SPO-065284,2015-08-27,20.0,20,True,0.0,3953,False
MNT0029,MNT-SPO-089703,2019-12-09,10.0,10,True,0.0,2388,False
MNT0029,MNT-SPO-100448,2023-07-26,4.0,4,True,0.0,1063,False
MNT0029,MNT-SPO-103924,2024-10-15,6.0,6,True,0.0,616,False
MNT0029,MNT-SPO-106816,2025-09-09,20.0,20,True,0.0,287,False
MNT0017,MNT-PO-005021,2009-04-30,2.0,2,True,0.0,6263,False
MNT0017,MNT-PO-005665,2009-11-26,3.0,3,True,0.0,6053,False
MNT0017,MNT-PO-005810,2010-01-12,2.0,2,True,0.0,6006,False
MNT0017,MNT-PO-011648,2013-01-21,6.0,6,True,0.0,4901,False
MNT0017,MNT-PO-022583,2020-02-29,40.0,40,True,0.0,2306,False
MNT0017,MNT-PO-024724,2023-06-16,24.0,24,True,0.0,1103,False
MNT0017,MNT-PO-025623,2024-09-19,8.0,8,True,0.0,642,False
MNT0017,MNT-PO-025624,2024-09-19,8.0,8,True,0.0,642,False
MNT0017,MNT-PO-026514,2025-11-05,24.0,24,True,0.0,230,False
MNT0017,MNT-PO-005976,2010-02-18,2.0,2,True,0.0,5969,False
MNT0017,MNT-PO-006215,2010-04-14,2.0,2,True,0.0,5914,False
MNT0017,MNT-PO-006653,2010-07-08,3.0,3,True,0.0,5829,False
MNT0017,MNT-PO-008790,2011-08-03,20.0,20,True,0.0,5438,False
MNT0017,MNT-PO-009888,2012-02-06,20.0,20,True,0.0,5251,False
MNT0017,MNT-PO-012407,2013-07-06,6.0,6,True,0.0,4735,False
MNT0017,MNT-PO-012669,2013-09-23,24.0,24,True,0.0,4656,False
MNT0017,MNT-PO-012908,2013-12-04,20.0,20,True,0.0,4584,False
MNT0017,MNT-PO-013270,2014-02-06,25.0,25,True,0.0,4520,False
MNT0017,MNT-PO-016080,2016-02-16,10.0,10,True,0.0,3780,False
MNT0017,MNT-PO-017459,2017-01-30,25.0,25,True,0.0,3431,False
MNT0017,MNT-PO-019300,2018-01-25,20.0,20,True,0.0,3071,False
MNT0017,MNT-PO-020312,2018-07-04,10.0,10,True,0.0,2911,False
MNT0017,MNT-PO-021743,2019-04-30,10.0,10,True,0.0,2611,False
MNT0017,MNT-PO-021857,2019-06-10,24.0,24,True,0.0,2570,False
MNT0017,MNT-PO-023061,2020-11-04,20.0,20,True,0.0,2057,False
MNT0017,MNT-PO-023483,2021-06-25,40.0,40,True,0.0,1824,False
MNT0017,MNT-PO-023998,2022-06-07,34.0,34,True,0.0,1477,False
MNT0017,MNT-PO-025625,2024-09-19,8.0,8,True,0.0,642,False
MNT0042,MNT-PO-008108,2011-04-16,4.0,4,True,0.0,5547,False
MNT0042,MNT-PO-015684,2015-10-13,6.0,6,True,0.0,3906,False
MNT0042,MNT-PO-022972,2020-09-02,4.0,4,True,0.0,2120,False
MNT0042,MNT-PO-023410,2021-05-17,4.0,4,True,0.0,1863,False
MNT0042,MNT-PO-025073,2023-12-07,2.0,2,True,0.0,929,False
MNT0042,MNT-PO-025434,2024-06-21,10.0,10,True,0.0,732,False
MNT0044,MNT-PO-008435,2011-06-10,1.0,1,True,0.0,5492,False
MNT0044,MNT-PO-009901,2012-02-09,1.0,1,True,0.0,5248,False
MNT0044,MNT-PO-010662,2012-06-28,1.0,1,True,0.0,5108,False
MNT0044,MNT-PO-015759,2015-11-09,2.0,2,True,0.0,3879,False
MNT0044,MNT-PO-019040,2017-11-23,2.0,2,True,0.0,3134,False
MNT0044,MNT-PO-021320,2018-12-18,2.0,2,True,0.0,2744,False
MNT0044,MNT-PO-021818,2019-06-06,2.0,2,True,0.0,2574,False
MNT0044,MNT-PO-022339,2019-10-23,2.0,2,True,0.0,2435,False
MNT0044,MNT-PO-022508,2020-01-22,3.0,3,True,0.0,2344,False
MNT0044,MNT-PO-022802,2020-06-17,3.0,3,True,0.0,2197,False
MNT0044,MNT-PO-022930,2020-08-17,3.0,3,True,0.0,2136,False
MNT0040,MNT-PO-010765,2012-07-18,50.0,50,True,0.0,5088,False
MNT0040,MNT-PO-022603,2020-03-07,20.0,20,True,0.0,2299,False
MNT0040,MNT-PO-023432,2021-05-27,20.0,20,True,0.0,1853,False
MNT0005,MNT-PO-014106,2014-09-30,12.0,12,True,0.0,4284,False
MNT0005,MNT-PO-025686,2024-10-18,40.0,40,True,0.0,613,False
MNT0005,MNT-PO-026318,2025-07-09,30.0,30,True,0.0,349,False
MNT0005,MNT-PO-026319,2025-07-09,16.0,16,True,0.0,349,False
MNT0005,MNT-SPO-053656,2013-03-22,6.0,6,True,0.0,4841,False
MNT0005,MNT-SPO-053680,2013-03-25,1.0,1,True,0.0,4838,False
MNT0005,MNT-SPO-053688,2013-03-25,4.0,4,True,0.0,4838,False
MNT0005,MNT-SPO-055361,2013-07-04,2.0,2,True,0.0,4737,False
MNT0005,MNT-SPO-056035,2013-08-23,8.0,8,True,0.0,4687,False
MNT0005,MNT-SPO-059115,2014-05-07,4.0,4,True,0.0,4430,False
MNT0005,MNT-SPO-059116,2014-05-07,4.0,4,True,0.0,4430,False
MNT0005,MNT-SPO-060959,2014-09-30,8.0,8,True,0.0,4284,False
MNT0005,MNT-SPO-065751,2015-09-23,10.0,10,True,0.0,3926,False
MNT0005,MNT-SPO-068225,2016-03-16,4.0,4,True,0.0,3751,False
MNT0005,MNT-SPO-073881,2017-03-09,8.0,8,True,0.0,3393,False
MNT0005,MNT-SPO-084218,2018-09-20,8.0,8,True,0.0,2833,False
MNT0005,MNT-SPO-086231,2019-02-06,12.0,12,True,0.0,2694,False
MNT0005,MNT-SPO-088118,2019-07-15,6.0,6,True,0.0,2535,False
MNT0005,MNT-SPO-093956,2021-05-11,8.0,8,True,0.0,1869,False
MNT0005,MNT-SPO-094382,2021-06-22,22.0,22,True,0.0,1827,False
MNT0005,MNT-SPO-096764,2022-04-07,26.0,26,True,0.0,1538,False
MNT0005,MNT-SPO-099269,2023-02-23,26.0,26,True,0.0,1216,False
MNT0005,MNT-SPO-099270,2023-02-23,54.0,54,True,0.0,1216,False
MNT0005,MNT-SPO-101955,2024-02-26,40.0,40,True,0.0,848,False
MNT0005,MNT-SPO-076684,2017-08-14,4.0,4,True,0.0,3235,False
MNT0005,MNT-SPO-079074,2017-12-21,6.0,4,True,2.0,3106,True
MNT0005,MNT-SPO-080276,2018-03-10,16.0,16,True,0.0,3027,False
MNT0005,MNT-SPO-090734,2020-05-08,12.0,10,True,2.0,2237,True
MNT0005,MNT-PO-025872,2024-12-27,54.0,54,True,0.0,543,False
MNT0005,MNT-PO-026581,2025-12-20,60.0,60,True,0.0,185,False
MNT0023,MNT-PO-012488,2013-07-31,14.0,14,True,0.0,4710,False
MNT0023,MNT-PO-013173,2014-01-24,6.0,6,True,0.0,4533,False
MNT0023,MNT-PO-014162,2014-10-16,20.0,20,True,0.0,4268,False
MNT0023,MNT-PO-015346,2015-07-22,16.0,16,True,0.0,3989,False
MNT0023,MNT-PO-015686,2015-10-13,16.0,16,True,0.0,3906,False
MNT0023,MNT-PO-016525,2016-06-06,60.0,60,True,0.0,3669,False
MNT0023,MNT-PO-018294,2017-07-04,38.0,38,True,0.0,3276,False
MNT0023,MNT-PO-018337,2017-07-11,4.0,4,True,0.0,3269,False
MNT0023,MNT-PO-019142,2017-12-18,16.0,16,True,0.0,3109,False
MNT0023,MNT-PO-019902,2018-04-27,4.0,4,True,0.0,2979,False
MNT0023,MNT-PO-020318,2018-07-05,18.0,18,True,0.0,2910,False
MNT0023,MNT-PO-021007,2018-10-15,16.0,16,True,0.0,2808,False
MNT0023,MNT-PO-021338,2019-01-02,36.0,36,True,0.0,2729,False
MNT0023,MNT-PO-021524,2019-02-20,18.0,18,True,0.0,2680,False
MNT0023,MNT-PO-022450,2019-12-12,8.0,8,True,0.0,2385,False
MNT0023,MNT-PO-022683,2020-05-06,40.0,40,True,0.0,2239,False
MNT0023,MNT-PO-023495,2021-07-02,64.0,64,True,0.0,1817,False
MNT0023,MNT-PO-023721,2021-11-19,36.0,36,True,0.0,1677,False
MNT0023,MNT-PO-025892,2025-01-17,20.0,20,True,0.0,522,False
MNT0023,MNT-SPO-106059,2025-06-03,4.0,4,True,0.0,385,False
MNT0023,MNT-PO-026516,2025-11-05,28.0,28,True,0.0,230,False
MNT0023,MNT-PO-026940,2026-06-08,20.0,0,True,20.0,15,False
MNT0010,MNT-PO-026572,2025-12-16,80.0,80,True,0.0,189,False
MNT0010,MNT-SPO-057569,2013-12-26,16.0,16,True,0.0,4562,False
MNT0010,MNT-SPO-060961,2014-09-30,20.0,20,True,0.0,4284,False
MNT0010,MNT-SPO-095908,2021-12-15,30.0,30,True,0.0,1651,False
MNT0010,MNT-SPO-096310,2022-02-04,100.0,100,True,0.0,1600,False
MNT0010,MNT-SPO-103614,2024-08-27,50.0,50,True,0.0,665,False
MNT0010,MNT-SPO-104979,2025-02-06,60.0,60,True,0.0,502,False
MNT0010,MNT-SPO-107047,2025-10-16,20.0,20,True,0.0,250,False
MNT0010,MNT-SPO-091385,2020-07-15,60.0,60,True,0.0,2169,False
MNT0037,MNT-PO-016015,2016-02-03,6.0,6,True,0.0,3793,False
MNT0037,MNT-PO-021351,2019-01-08,4.0,4,True,0.0,2723,False
MNT0037,MNT-PO-022849,2020-07-22,11.0,11,True,0.0,2162,False
MNT0037,MNT-PO-024848,2023-08-25,10.0,10,True,0.0,1033,False
MNT0038,MNT-PO-017079,2016-10-20,10.0,10,True,0.0,3533,False
MNT0038,MNT-PO-019112,2017-12-11,5.0,5,True,0.0,3116,False
MNT0038,MNT-PO-022894,2020-07-29,4.0,4,True,0.0,2155,False
MNT0038,MNT-PO-023869,2022-03-11,3.0,3,True,0.0,1565,False
MNT0038,MNT-PO-024427,2023-02-07,2.0,2,True,0.0,1232,False
MNT0038,MNT-PO-024787,2023-07-25,3.0,3,True,0.0,1064,False
MNT0038,MNT-PO-025668,2024-10-12,4.0,4,True,0.0,619,False
MNT0038,MNT-PO-026057,2025-03-19,10.0,10,True,0.0,461,False
MNT0038,MNT-PO-026247,2025-05-30,60.0,60,True,0.0,389,False
MNT0033,MNT-KPO-002261,2023-07-14,288.0,288,True,0.0,1075,False
MNT0033,MNT-KPO-002273,2023-07-20,144.0,144,True,0.0,1069,False
MNT0033,MNT-KPO-002296,2023-09-15,232.0,232,True,0.0,1012,False
MNT0033,MNT-KPO-002318,2023-10-16,232.0,232,True,0.0,981,False
MNT0033,MNT-KPO-002460,2024-05-30,1204.0,1204,True,0.0,754,False
MNT0033,MNT-SPO-072326,2016-11-17,43.0,43,True,0.0,3505,False
MNT0033,MNT-SPO-075388,2017-06-03,2.0,2,True,0.0,3307,False
MNT0033,MNT-SPO-075455,2017-06-07,12.0,12,True,0.0,3303,False
MNT0033,MNT-SPO-075889,2017-07-04,3.0,3,True,0.0,3276,False
MNT0033,MNT-KPO-002712,2025-03-19,100.0,100,True,0.0,461,False
MNT0033,MNT-KPO-002957,2025-11-17,2900.0,2900,True,0.0,218,False
MNT0007,MNT-KPO-000021,2017-09-12,224.0,224,True,0.0,3206,False
MNT0007,MNT-KPO-000297,2018-02-13,138.0,138,True,0.0,3052,False
MNT0007,MNT-KPO-000383,2018-03-26,138.0,138,True,0.0,3011,False
MNT0007,MNT-KPO-000437,2018-04-30,376.0,376,True,0.0,2976,False
MNT0007,MNT-KPO-000762,2018-10-13,215.0,215,True,0.0,2810,False
MNT0007,MNT-KPO-000996,2019-01-31,138.0,138,True,0.0,2700,False
MNT0007,MNT-KPO-001070,2019-03-21,174.0,174,True,0.0,2651,False
MNT0007,MNT-KPO-001117,2019-04-13,144.0,144,True,0.0,2628,False
MNT0007,MNT-KPO-001128,2019-04-13,160.0,160,True,0.0,2628,False
MNT0007,MNT-KPO-001203,2019-05-11,168.0,168,True,0.0,2600,False
MNT0007,MNT-KPO-001204,2019-05-11,168.0,168,True,0.0,2600,False
MNT0007,MNT-KPO-001294,2019-06-22,152.0,152,True,0.0,2558,False
MNT0007,MNT-KPO-001655,2021-11-20,300.0,300,True,0.0,1676,False
MNT0007,MNT-KPO-001663,2022-01-13,222.0,222,True,0.0,1622,False
MNT0007,MNT-KPO-001689,2022-01-29,76.0,76,True,0.0,1606,False
MNT0007,MNT-KPO-001696,2022-03-03,174.0,174,True,0.0,1573,False
MNT0007,MNT-KPO-001713,2022-04-04,288.0,288,True,0.0,1541,False
MNT0007,MNT-KPO-001768,2022-05-31,250.0,250,True,0.0,1484,False
MNT0007,MNT-KPO-001875,2022-08-23,202.0,202,True,0.0,1400,False
MNT0007,MNT-KPO-001885,2022-09-06,108.0,108,True,0.0,1386,False
MNT0007,MNT-KPO-001894,2022-09-06,240.0,240,True,0.0,1386,False
MNT0007,MNT-KPO-001897,2022-09-07,156.0,156,True,0.0,1385,False
MNT0007,MNT-KPO-001969,2022-11-16,212.0,212,True,0.0,1315,False
MNT0007,MNT-KPO-002016,2022-12-15,188.0,188,True,0.0,1286,False
MNT0007,MNT-KPO-002018,2022-12-15,250.0,250,True,0.0,1286,False
MNT0007,MNT-KPO-002066,2023-01-24,148.0,148,True,0.0,1246,False
MNT0007,MNT-KPO-002099,2023-02-23,96.0,96,True,0.0,1216,False
MNT0007,MNT-KPO-002169,2023-04-18,508.0,508,True,0.0,1162,False
MNT0007,MNT-KPO-002195,2023-05-05,376.0,376,True,0.0,1145,False
MNT0007,MNT-KPO-002237,2023-06-27,856.0,856,True,0.0,1092,False
MNT0007,MNT-KPO-002312,2023-10-03,696.0,696,True,0.0,994,False
MNT0007,MNT-KPO-002587,2024-10-22,640.0,640,True,0.0,609,False
MNT0007,MNT-KPO-001527,2020-03-07,1822.0,1822,True,0.0,2299,False
MNT0007,MNT-KPO-001595,2021-03-13,2020.0,2020,True,0.0,1928,False
MNT0007,MNT-KPO-002603,2024-10-30,142.0,142,True,0.0,601,False
MNT0007,MNT-KPO-002622,2024-11-28,200.0,200,True,0.0,572,False
MNT0007,MNT-KPO-002653,2025-01-22,92.0,92,True,0.0,517,False
MNT0007,MNT-KPO-002662,2025-01-28,118.0,118,True,0.0,511,False
MNT0007,MNT-KPO-002703,2025-03-05,238.0,238,True,0.0,475,False
MNT0007,MNT-KPO-002823,2025-08-06,170.0,170,True,0.0,321,False
MNT0007,MNT-KPO-002984,2025-12-14,400.0,400,True,0.0,191,False
MNT0022,MNT-KPO-000152,2017-11-18,592.0,592,True,0.0,3139,False
MNT0022,MNT-KPO-000445,2018-04-30,278.0,278,True,0.0,2976,False
MNT0022,MNT-KPO-000778,2018-10-21,90.0,90,True,0.0,2802,False
MNT0022,MNT-KPO-000998,2019-01-31,170.0,170,True,0.0,2700,False
MNT0022,MNT-KPO-001072,2019-03-21,110.0,110,True,0.0,2651,False
